district,neighborhood,registered,voted,valid,akp,chp,sp
KADIKOY,ERENKOY MAH.,347,288,285,55,229,0
KADIKOY,ERENKOY MAH.,346,296,288,73,211,1
KADIKOY,ERENKOY MAH.,345,287,278,76,194,4
KADIKOY,ERENKOY MAH.,347,296,295,82,208,4
KADIKOY,ERENKOY MAH.,346,288,285,79,200,0
KADIKOY,ERENKOY MAH.,347,314,310,83,223,3
KADIKOY,ERENKOY MAH.,347,303,295,72,220,1
KADIKOY,FENERBAHCE MAH.,339,259,254,39,210,1
KADIKOY,FENERBAHCE MAH.,340,268,267,36,229,0
KADIKOY,FENERBAHCE MAH.,340,250,246,21,222,0
KADIKOY,FENERBAHCE MAH.,339,271,270,33,233,0
KADIKOY,FENERBAHCE MAH.,339,246,238,39,194,0
KADIKOY,FENERBAHCE MAH.,339,297,292,34,255,0
KADIKOY,FENERBAHCE MAH.,339,291,290,42,242,0
KADIKOY,FENERBAHCE MAH.,339,284,280,47,228,0
KADIKOY,FENERBAHCE MAH.,338,293,289,43,241,1
KADIKOY,FENERBAHCE MAH.,340,284,282,28,246,5
KADIKOY,FENERBAHCE MAH.,338,282,278,32,244,0
KADIKOY,FENERBAHCE MAH.,338,292,290,35,247,0
KADIKOY,FENERBAHCE MAH.,338,281,277,40,235,0
KADIKOY,FENERBAHCE MAH.,339,292,291,35,253,3
KADIKOY,FENERBAHCE MAH.,339,296,287,45,242,0
KADIKOY,FENERBAHCE MAH.,339,286,285,37,246,0
KADIKOY,FENERBAHCE MAH.,338,281,276,49,226,1
KADIKOY,FENERBAHCE MAH.,339,288,281,44,234,0
KADIKOY,FENERBAHCE MAH.,339,303,299,28,268,0
KADIKOY,FENERBAHCE MAH.,305,233,229,32,192,1
KADIKOY,FENERBAHCE MAH.,304,245,231,20,206,1
KADIKOY,FENERBAHCE MAH.,304,266,263,34,221,0
KADIKOY,FENERBAHCE MAH.,304,261,251,33,215,0
KADIKOY,FENERBAHCE MAH.,304,263,259,33,220,0
KADIKOY,FENERBAHCE MAH.,338,274,269,21,245,0
KADIKOY,FENERBAHCE MAH.,338,260,258,20,234,1
KADIKOY,FENERBAHCE MAH.,337,265,262,22,238,0
KADIKOY,FENERBAHCE MAH.,337,251,248,19,224,2
KADIKOY,FENERBAHCE MAH.,337,256,249,28,214,0
KADIKOY,FENERBAHCE MAH.,338,288,285,28,253,0
KADIKOY,FENERBAHCE MAH.,337,282,278,34,238,1
KADIKOY,FENERBAHCE MAH.,337,295,286,29,252,0
KADIKOY,FENERBAHCE MAH.,337,277,274,33,240,0
KADIKOY,FENERBAHCE MAH.,337,292,287,29,255,1
KADIKOY,FENERBAHCE MAH.,337,288,283,35,242,1
KADIKOY,FENERBAHCE MAH.,337,290,288,33,251,2
KADIKOY,FENERBAHCE MAH.,337,285,283,34,245,1
KADIKOY,FENERBAHCE MAH.,337,295,293,49,237,2
KADIKOY,FENERBAHCE MAH.,337,280,278,35,243,0
KADIKOY,FENERBAHCE MAH.,337,282,276,34,239,1
KADIKOY,FENERBAHCE MAH.,337,276,271,33,238,0
KADIKOY,FENERBAHCE MAH.,337,290,285,37,240,1
KADIKOY,FENERBAHCE MAH.,340,295,292,39,249,0
KADIKOY,FENERBAHCE MAH.,337,305,296,46,248,0
KADIKOY,FENERYOLU MAH.,341,304,296,30,263,1
KADIKOY,FENERYOLU MAH.,341,249,248,27,216,0
KADIKOY,FENERYOLU MAH.,340,237,227,51,175,0
KADIKOY,FENERYOLU MAH.,340,274,271,47,219,0
KADIKOY,FENERYOLU MAH.,341,254,248,35,212,1
KADIKOY,FENERYOLU MAH.,341,267,260,33,226,1
KADIKOY,FENERYOLU MAH.,340,285,284,55,222,0
KADIKOY,FENERYOLU MAH.,340,289,285,40,238,2
KADIKOY,FENERYOLU MAH.,341,284,275,40,234,0
KADIKOY,FENERYOLU MAH.,340,287,285,51,231,1
KADIKOY,FENERYOLU MAH.,340,278,271,47,221,0
KADIKOY,FENERYOLU MAH.,340,300,295,43,243,2
KADIKOY,FENERYOLU MAH.,341,292,290,46,238,1
KADIKOY,FENERYOLU MAH.,341,298,296,46,243,2
KADIKOY,FENERYOLU MAH.,340,307,304,48,254,0
KADIKOY,FENERYOLU MAH.,340,275,271,32,232,0
KADIKOY,FENERYOLU MAH.,341,292,288,49,226,6
KADIKOY,FENERYOLU MAH.,340,286,278,33,237,1
KADIKOY,FENERYOLU MAH.,341,312,307,53,253,0
KADIKOY,FENERYOLU MAH.,339,289,286,32,252,1
KADIKOY,FENERYOLU MAH.,343,298,290,47,239,1
KADIKOY,FENERYOLU MAH.,341,285,281,49,231,0
KADIKOY,FENERYOLU MAH.,340,289,284,45,231,1
KADIKOY,FENERYOLU MAH.,340,295,293,48,241,0
KADIKOY,FENERYOLU MAH.,341,280,276,56,212,0
KADIKOY,FENERYOLU MAH.,334,277,275,28,238,2
KADIKOY,FENERYOLU MAH.,334,276,271,31,237,1
KADIKOY,FENERYOLU MAH.,333,254,252,18,232,0
KADIKOY,FENERYOLU MAH.,334,254,249,38,205,0
KADIKOY,FENERYOLU MAH.,334,289,280,29,246,1
KADIKOY,FENERYOLU MAH.,334,302,297,41,249,1
KADIKOY,FENERYOLU MAH.,334,305,300,46,249,1
KADIKOY,FENERYOLU MAH.,336,290,289,42,244,1
KADIKOY,FENERYOLU MAH.,334,298,293,38,251,0
KADIKOY,FENERYOLU MAH.,334,295,293,38,252,1
KADIKOY,FENERYOLU MAH.,335,292,289,38,245,0
KADIKOY,FENERYOLU MAH.,334,275,268,23,243,1
KADIKOY,FENERYOLU MAH.,334,288,286,58,224,2
KADIKOY,FENERYOLU MAH.,335,289,288,36,247,0
KADIKOY,FENERYOLU MAH.,335,292,292,31,259,0
KADIKOY,FENERYOLU MAH.,334,301,294,38,252,0
KADIKOY,FENERYOLU MAH.,350,269,262,25,233,1
KADIKOY,FENERYOLU MAH.,350,278,268,26,241,0
KADIKOY,FENERYOLU MAH.,350,262,260,30,225,1
KADIKOY,FENERYOLU MAH.,350,286,279,36,236,2
KADIKOY,FENERYOLU MAH.,348,288,285,26,255,0
KADIKOY,FENERYOLU MAH.,348,315,314,41,268,1
KADIKOY,FENERYOLU MAH.,348,302,297,25,272,0
KADIKOY,FENERYOLU MAH.,348,309,308,45,258,0
KADIKOY,FENERYOLU MAH.,348,305,301,33,261,3
KADIKOY,FENERYOLU MAH.,348,297,291,38,248,0
KADIKOY,FENERYOLU MAH.,346,289,284,43,237,1
KADIKOY,FENERYOLU MAH.,347,310,303,38,265,0
KADIKOY,FENERYOLU MAH.,346,297,296,43,251,0
KADIKOY,FENERYOLU MAH.,347,312,308,46,255,0
KADIKOY,FENERYOLU MAH.,347,301,297,32,260,0
KADIKOY,FENERYOLU MAH.,348,307,297,41,253,0
KADIKOY,FENERYOLU MAH.,348,295,294,61,223,2
KADIKOY,FENERYOLU MAH.,348,300,298,49,243,1
KADIKOY,FENERYOLU MAH.,345,304,302,59,239,0
KADIKOY,GOZTEPE MAH.,338,255,249,30,218,0
KADIKOY,GOZTEPE MAH.,339,286,281,22,252,0
KADIKOY,GOZTEPE MAH.,339,276,275,20,252,1
KADIKOY,GOZTEPE MAH.,339,292,288,30,256,0
KADIKOY,GOZTEPE MAH.,339,295,292,36,252,2
KADIKOY,GOZTEPE MAH.,339,306,305,42,257,1
KADIKOY,GOZTEPE MAH.,339,297,294,33,258,0
KADIKOY,GOZTEPE MAH.,339,285,281,37,240,0
KADIKOY,GOZTEPE MAH.,338,304,300,38,261,0
KADIKOY,GOZTEPE MAH.,339,299,293,33,257,0
KADIKOY,GOZTEPE MAH.,339,288,286,32,251,0
KADIKOY,GOZTEPE MAH.,337,299,299,50,241,2
KADIKOY,GOZTEPE MAH.,350,267,258,33,223,1
KADIKOY,GOZTEPE MAH.,348,246,245,25,218,1
KADIKOY,GOZTEPE MAH.,348,249,248,25,220,0
KADIKOY,GOZTEPE MAH.,347,273,268,34,228,0
KADIKOY,GOZTEPE MAH.,348,298,292,58,231,0
KADIKOY,GOZTEPE MAH.,348,311,307,39,265,1
KADIKOY,GOZTEPE MAH.,347,307,302,28,267,0
KADIKOY,GOZTEPE MAH.,347,308,306,36,267,0
KADIKOY,GOZTEPE MAH.,347,290,285,51,230,1
KADIKOY,GOZTEPE MAH.,347,306,302,36,263,0
KADIKOY,GOZTEPE MAH.,347,289,287,41,242,0
KADIKOY,GOZTEPE MAH.,348,296,283,44,236,1
KADIKOY,GOZTEPE MAH.,348,300,299,49,245,0
KADIKOY,GOZTEPE MAH.,348,313,303,45,251,3
KADIKOY,GOZTEPE MAH.,330,255,246,15,228,1
KADIKOY,GOZTEPE MAH.,330,259,255,22,232,0
KADIKOY,GOZTEPE MAH.,330,260,259,39,218,0
KADIKOY,GOZTEPE MAH.,329,272,261,28,232,0
KADIKOY,GOZTEPE MAH.,330,290,290,23,261,1
KADIKOY,GOZTEPE MAH.,330,297,294,29,264,0
KADIKOY,GOZTEPE MAH.,330,297,292,33,254,1
KADIKOY,GOZTEPE MAH.,329,277,273,41,224,0
KADIKOY,GOZTEPE MAH.,330,279,274,28,239,0
KADIKOY,GOZTEPE MAH.,329,290,286,27,255,0
KADIKOY,GOZTEPE MAH.,329,283,280,35,243,0
KADIKOY,GOZTEPE MAH.,329,279,279,32,246,1
KADIKOY,GOZTEPE MAH.,330,289,289,29,257,0
KADIKOY,GOZTEPE MAH.,331,293,287,46,241,0
KADIKOY,GOZTEPE MAH.,330,277,274,47,225,0
KADIKOY,GOZTEPE MAH.,330,282,275,22,247,1
KADIKOY,GOZTEPE MAH.,329,299,290,43,241,1
KADIKOY,GOZTEPE MAH.,346,283,278,49,223,3
KADIKOY,GOZTEPE MAH.,350,282,278,36,241,0
KADIKOY,GOZTEPE MAH.,345,278,273,48,222,2
KADIKOY,GOZTEPE MAH.,345,283,281,38,237,0
KADIKOY,GOZTEPE MAH.,346,299,295,44,250,0
KADIKOY,GOZTEPE MAH.,345,299,294,48,237,2
KADIKOY,GOZTEPE MAH.,350,321,314,44,265,3
KADIKOY,GOZTEPE MAH.,346,308,304,34,266,2
KADIKOY,GOZTEPE MAH.,346,305,301,49,244,1
KADIKOY,GOZTEPE MAH.,346,313,312,71,236,0
KADIKOY,GOZTEPE MAH.,345,298,295,54,241,0
KADIKOY,GOZTEPE MAH.,345,310,309,45,260,4
KADIKOY,GOZTEPE MAH.,345,301,299,48,246,0
KADIKOY,GOZTEPE MAH.,345,316,307,56,247,2
KADIKOY,GOZTEPE MAH.,345,299,296,57,235,1
KADIKOY,GOZTEPE MAH.,345,301,296,52,240,0
KADIKOY,GOZTEPE MAH.,346,313,303,49,248,1
KADIKOY,GOZTEPE MAH.,345,295,289,41,245,1
KADIKOY,GOZTEPE MAH.,346,286,283,42,237,0
KADIKOY,GOZTEPE MAH.,346,284,280,46,232,0
KADIKOY,GOZTEPE MAH.,345,282,275,46,226,0
KADIKOY,GOZTEPE MAH.,345,271,264,48,212,0
KADIKOY,GOZTEPE MAH.,345,270,266,37,223,0
KADIKOY,GOZTEPE MAH.,345,297,293,48,242,1
KADIKOY,GOZTEPE MAH.,344,300,295,38,248,2
KADIKOY,GOZTEPE MAH.,347,306,297,30,263,1
KADIKOY,GOZTEPE MAH.,345,303,296,36,260,0
KADIKOY,GOZTEPE MAH.,346,302,295,38,252,1
KADIKOY,GOZTEPE MAH.,344,288,283,28,250,2
KADIKOY,GOZTEPE MAH.,344,308,304,57,238,1
KADIKOY,GOZTEPE MAH.,345,302,299,27,267,1
KADIKOY,GOZTEPE MAH.,345,290,289,45,237,1
KADIKOY,GOZTEPE MAH.,345,295,292,53,231,0
KADIKOY,GOZTEPE MAH.,345,286,277,55,212,1
KADIKOY,GOZTEPE MAH.,344,311,306,56,245,0
KADIKOY,GOZTEPE MAH.,344,291,282,40,239,1
KADIKOY,GOZTEPE MAH.,338,269,258,32,223,0
KADIKOY,GOZTEPE MAH.,338,248,246,25,216,0
KADIKOY,GOZTEPE MAH.,341,303,300,47,250,0
KADIKOY,GOZTEPE MAH.,337,291,285,40,240,1
KADIKOY,GOZTEPE MAH.,338,279,278,34,240,0
KADIKOY,GOZTEPE MAH.,337,297,294,50,242,0
KADIKOY,GOZTEPE MAH.,337,293,284,48,232,2
KADIKOY,GOZTEPE MAH.,338,305,296,47,245,0
KADIKOY,GOZTEPE MAH.,338,301,292,24,264,1
KADIKOY,GOZTEPE MAH.,336,299,296,36,254,2
KADIKOY,GOZTEPE MAH.,337,281,280,35,240,1
KADIKOY,MERDIVENKOY MAH.,336,271,266,99,161,1
KADIKOY,MERDIVENKOY MAH.,333,264,258,65,187,3
KADIKOY,MERDIVENKOY MAH.,332,264,244,63,175,6
KADIKOY,MERDIVENKOY MAH.,332,269,262,78,177,4
KADIKOY,MERDIVENKOY MAH.,332,285,280,97,179,1
KADIKOY,MERDIVENKOY MAH.,332,277,270,86,177,3
KADIKOY,MERDIVENKOY MAH.,332,278,270,84,184,1
KADIKOY,MERDIVENKOY MAH.,332,302,296,73,219,0
KADIKOY,MERDIVENKOY MAH.,332,291,286,114,165,3
KADIKOY,MERDIVENKOY MAH.,332,292,285,78,204,1
KADIKOY,MERDIVENKOY MAH.,332,284,283,97,176,2
KADIKOY,MERDIVENKOY MAH.,332,284,282,87,187,1
KADIKOY,MERDIVENKOY MAH.,334,283,276,77,192,3
KADIKOY,MERDIVENKOY MAH.,333,270,263,98,164,0
KADIKOY,MERDIVENKOY MAH.,332,291,287,100,184,1
KADIKOY,MERDIVENKOY MAH.,332,287,280,100,175,0
KADIKOY,MERDIVENKOY MAH.,332,274,270,88,175,1
KADIKOY,MERDIVENKOY MAH.,332,283,276,72,200,0
KADIKOY,MERDIVENKOY MAH.,332,299,291,80,205,2
KADIKOY,MERDIVENKOY MAH.,331,249,239,100,136,0
KADIKOY,MERDIVENKOY MAH.,331,261,241,76,160,3
KADIKOY,MERDIVENKOY MAH.,331,276,270,115,147,4
KADIKOY,MERDIVENKOY MAH.,331,283,280,87,189,1
KADIKOY,MERDIVENKOY MAH.,331,277,271,97,167,5
KADIKOY,MERDIVENKOY MAH.,331,271,265,112,149,1
KADIKOY,MERDIVENKOY MAH.,331,279,273,113,154,4
KADIKOY,MERDIVENKOY MAH.,332,283,277,107,164,3
KADIKOY,MERDIVENKOY MAH.,330,285,282,120,157,3
KADIKOY,MERDIVENKOY MAH.,331,284,276,109,157,3
KADIKOY,MERDIVENKOY MAH.,330,280,275,98,168,1
KADIKOY,MERDIVENKOY MAH.,330,272,257,117,135,1
KADIKOY,MERDIVENKOY MAH.,331,268,261,105,152,2
KADIKOY,MERDIVENKOY MAH.,330,266,259,110,143,2
KADIKOY,MERDIVENKOY MAH.,330,275,273,125,142,4
KADIKOY,MERDIVENKOY MAH.,330,273,269,94,171,1
KADIKOY,MERDIVENKOY MAH.,330,278,276,108,162,5
KADIKOY,MERDIVENKOY MAH.,345,273,259,80,171,2
KADIKOY,MERDIVENKOY MAH.,346,304,300,77,215,5
KADIKOY,MERDIVENKOY MAH.,345,302,300,89,199,5
KADIKOY,MERDIVENKOY MAH.,346,296,293,87,200,2
KADIKOY,MERDIVENKOY MAH.,345,308,296,105,186,2
KADIKOY,MERDIVENKOY MAH.,344,293,290,79,208,1
KADIKOY,MERDIVENKOY MAH.,345,295,288,98,178,3
KADIKOY,MERDIVENKOY MAH.,336,261,258,42,216,0
KADIKOY,MERDIVENKOY MAH.,336,245,234,55,173,0
KADIKOY,MERDIVENKOY MAH.,335,253,247,64,176,0
KADIKOY,MERDIVENKOY MAH.,336,289,285,57,221,0
KADIKOY,MERDIVENKOY MAH.,335,292,288,51,230,3
KADIKOY,MERDIVENKOY MAH.,335,294,285,62,218,1
KADIKOY,MERDIVENKOY MAH.,336,294,291,73,212,3
KADIKOY,MERDIVENKOY MAH.,336,300,299,56,238,1
KADIKOY,MERDIVENKOY MAH.,336,287,285,53,224,2
KADIKOY,MERDIVENKOY MAH.,335,294,280,71,201,1
KADIKOY,MERDIVENKOY MAH.,336,308,304,66,236,0
KADIKOY,MERDIVENKOY MAH.,336,300,297,62,233,0
KADIKOY,MERDIVENKOY MAH.,336,301,299,58,236,0
KADIKOY,MERDIVENKOY MAH.,336,278,272,58,208,3
KADIKOY,MERDIVENKOY MAH.,335,298,293,61,229,1
KADIKOY,MERDIVENKOY MAH.,335,294,292,60,229,0
KADIKOY,MERDIVENKOY MAH.,350,266,256,51,199,1
KADIKOY,MERDIVENKOY MAH.,350,284,281,38,242,0
KADIKOY,MERDIVENKOY MAH.,346,274,273,51,219,1
KADIKOY,MERDIVENKOY MAH.,347,270,263,63,198,1
KADIKOY,MERDIVENKOY MAH.,347,263,243,62,178,2
KADIKOY,MERDIVENKOY MAH.,346,296,287,82,198,2
KADIKOY,MERDIVENKOY MAH.,347,315,312,68,237,2
KADIKOY,MERDIVENKOY MAH.,346,308,307,63,236,0
KADIKOY,MERDIVENKOY MAH.,347,318,310,49,255,3
KADIKOY,MERDIVENKOY MAH.,347,300,297,77,215,1
KADIKOY,MERDIVENKOY MAH.,347,302,302,67,228,3
KADIKOY,MERDIVENKOY MAH.,347,312,304,69,231,1
KADIKOY,MERDIVENKOY MAH.,347,312,304,68,227,2
KADIKOY,MERDIVENKOY MAH.,346,306,303,50,252,0
KADIKOY,MERDIVENKOY MAH.,347,304,298,57,233,3
KADIKOY,MERDIVENKOY MAH.,347,304,297,70,221,4
KADIKOY,MERDIVENKOY MAH.,346,303,300,60,232,3
KADIKOY,MERDIVENKOY MAH.,347,300,296,52,236,1
KADIKOY,MERDIVENKOY MAH.,346,312,308,54,248,0
KADIKOY,MERDIVENKOY MAH.,346,302,294,66,225,1
KADIKOY,MERDIVENKOY MAH.,346,307,302,74,220,4
KADIKOY,ZUHTUPASA MAH.,344,269,257,26,225,0
KADIKOY,ZUHTUPASA MAH.,350,270,264,37,225,0
KADIKOY,ZUHTUPASA MAH.,344,275,273,41,229,0
KADIKOY,ZUHTUPASA MAH.,344,276,275,35,238,0
KADIKOY,ZUHTUPASA MAH.,344,266,263,39,216,1
KADIKOY,ZUHTUPASA MAH.,345,304,300,37,252,0
KADIKOY,ZUHTUPASA MAH.,344,295,290,32,250,1
KADIKOY,ZUHTUPASA MAH.,343,286,278,36,236,3
KADIKOY,ZUHTUPASA MAH.,344,296,292,30,258,1
KADIKOY,ZUHTUPASA MAH.,344,296,294,27,254,1
KADIKOY,ZUHTUPASA MAH.,344,311,304,40,257,0
KADIKOY,ZUHTUPASA MAH.,344,300,293,52,233,1
KADIKOY,ZUHTUPASA MAH.,344,282,277,32,240,0
KADIKOY,ZUHTUPASA MAH.,344,289,288,39,246,1
KADIKOY,ZUHTUPASA MAH.,343,294,291,40,244,1
KADIKOY,ZUHTUPASA MAH.,344,302,295,40,250,0
KADIKOY,ZUHTUPASA MAH.,343,285,284,27,249,2
KADIKOY,ZUHTUPASA MAH.,344,287,285,42,236,2
KADIKOY,ZUHTUPASA MAH.,344,283,277,41,230,0
KADIKOY,BOSTANCI MAH.,333,279,274,35,236,0
KADIKOY,BOSTANCI MAH.,332,261,253,42,204,3
KADIKOY,BOSTANCI MAH.,333,272,267,50,211,2
KADIKOY,BOSTANCI MAH.,332,270,264,52,209,0
KADIKOY,BOSTANCI MAH.,332,273,269,45,220,1
KADIKOY,BOSTANCI MAH.,332,287,282,46,228,4
KADIKOY,BOSTANCI MAH.,333,278,268,52,210,3
KADIKOY,BOSTANCI MAH.,332,294,287,33,245,1
KADIKOY,BOSTANCI MAH.,332,282,277,43,230,1
KADIKOY,BOSTANCI MAH.,332,289,286,44,240,0
KADIKOY,BOSTANCI MAH.,333,300,295,50,244,0
KADIKOY,BOSTANCI MAH.,332,290,282,51,227,0
KADIKOY,BOSTANCI MAH.,333,290,286,64,217,1
KADIKOY,BOSTANCI MAH.,332,272,259,44,205,0
KADIKOY,BOSTANCI MAH.,332,289,281,51,227,0
KADIKOY,BOSTANCI MAH.,333,279,275,39,234,0
KADIKOY,BOSTANCI MAH.,332,283,282,47,231,1
KADIKOY,BOSTANCI MAH.,333,277,272,55,214,0
KADIKOY,BOSTANCI MAH.,333,294,287,62,222,2
KADIKOY,BOSTANCI MAH.,350,276,273,39,234,0
KADIKOY,BOSTANCI MAH.,350,267,260,25,229,1
KADIKOY,BOSTANCI MAH.,350,274,270,27,240,0
KADIKOY,BOSTANCI MAH.,350,265,262,24,237,0
KADIKOY,BOSTANCI MAH.,349,262,259,40,215,0
KADIKOY,BOSTANCI MAH.,349,294,290,39,248,0
KADIKOY,BOSTANCI MAH.,350,298,296,49,242,1
KADIKOY,BOSTANCI MAH.,349,289,287,50,229,1
KADIKOY,BOSTANCI MAH.,349,294,289,38,245,1
KADIKOY,BOSTANCI MAH.,349,291,288,46,239,1
KADIKOY,BOSTANCI MAH.,350,283,282,50,227,1
KADIKOY,BOSTANCI MAH.,349,296,295,51,239,0
KADIKOY,BOSTANCI MAH.,349,288,283,26,255,0
KADIKOY,BOSTANCI MAH.,349,295,291,34,253,0
KADIKOY,BOSTANCI MAH.,349,296,294,46,245,1
KADIKOY,BOSTANCI MAH.,350,303,300,44,253,0
KADIKOY,BOSTANCI MAH.,350,287,285,67,215,1
KADIKOY,BOSTANCI MAH.,349,288,280,53,224,0
KADIKOY,BOSTANCI MAH.,350,290,286,48,231,1
KADIKOY,BOSTANCI MAH.,348,307,294,49,238,0
KADIKOY,BOSTANCI MAH.,348,301,296,41,244,1
KADIKOY,BOSTANCI MAH.,335,271,269,49,219,0
KADIKOY,BOSTANCI MAH.,335,267,261,48,210,1
KADIKOY,BOSTANCI MAH.,335,262,250,44,203,1
KADIKOY,BOSTANCI MAH.,334,286,282,71,211,0
KADIKOY,BOSTANCI MAH.,334,284,281,52,224,1
KADIKOY,BOSTANCI MAH.,334,304,302,79,214,1
KADIKOY,BOSTANCI MAH.,335,281,280,55,223,2
KADIKOY,BOSTANCI MAH.,335,292,289,52,229,1
KADIKOY,BOSTANCI MAH.,335,299,294,53,231,6
KADIKOY,BOSTANCI MAH.,334,278,275,54,218,0
KADIKOY,BOSTANCI MAH.,337,289,284,78,203,0
KADIKOY,BOSTANCI MAH.,335,288,285,49,232,0
KADIKOY,BOSTANCI MAH.,335,302,301,58,230,3
KADIKOY,BOSTANCI MAH.,334,292,289,57,229,1
KADIKOY,BOSTANCI MAH.,335,294,290,64,221,2
KADIKOY,BOSTANCI MAH.,334,285,273,46,223,1
KADIKOY,BOSTANCI MAH.,335,291,288,58,226,0
KADIKOY,BOSTANCI MAH.,335,282,275,62,212,0
KADIKOY,BOSTANCI MAH.,336,288,285,48,231,1
KADIKOY,BOSTANCI MAH.,333,290,287,66,217,0
KADIKOY,BOSTANCI MAH.,343,278,276,49,222,0
KADIKOY,BOSTANCI MAH.,344,261,259,38,221,0
KADIKOY,BOSTANCI MAH.,343,270,265,39,220,0
KADIKOY,BOSTANCI MAH.,346,279,278,64,208,0
KADIKOY,BOSTANCI MAH.,343,304,294,60,229,0
KADIKOY,BOSTANCI MAH.,344,305,303,38,260,1
KADIKOY,BOSTANCI MAH.,344,298,293,53,234,1
KADIKOY,BOSTANCI MAH.,343,301,297,36,254,2
KADIKOY,BOSTANCI MAH.,342,307,302,48,248,2
KADIKOY,BOSTANCI MAH.,343,297,294,46,245,2
KADIKOY,BOSTANCI MAH.,343,304,303,41,257,1
KADIKOY,BOSTANCI MAH.,344,306,302,44,248,2
KADIKOY,BOSTANCI MAH.,342,295,292,25,264,1
KADIKOY,BOSTANCI MAH.,343,298,293,48,242,0
KADIKOY,BOSTANCI MAH.,342,305,302,40,254,1
KADIKOY,BOSTANCI MAH.,343,303,298,46,249,0
KADIKOY,BOSTANCI MAH.,343,301,297,50,243,1
KADIKOY,CADDEBOSTAN MAH.,346,265,261,22,234,0
KADIKOY,CADDEBOSTAN MAH.,347,257,253,22,229,0
KADIKOY,CADDEBOSTAN MAH.,346,261,259,29,228,0
KADIKOY,CADDEBOSTAN MAH.,350,277,273,33,236,0
KADIKOY,CADDEBOSTAN MAH.,347,304,301,52,245,1
KADIKOY,CADDEBOSTAN MAH.,347,305,303,42,258,0
KADIKOY,CADDEBOSTAN MAH.,347,301,296,23,270,1
KADIKOY,CADDEBOSTAN MAH.,347,295,292,38,251,2
KADIKOY,CADDEBOSTAN MAH.,346,310,306,46,251,2
KADIKOY,CADDEBOSTAN MAH.,347,284,279,54,220,2
KADIKOY,CADDEBOSTAN MAH.,347,283,279,32,246,0
KADIKOY,CADDEBOSTAN MAH.,347,282,274,43,227,3
KADIKOY,CADDEBOSTAN MAH.,346,293,291,36,250,0
KADIKOY,CADDEBOSTAN MAH.,346,312,308,46,259,0
KADIKOY,CADDEBOSTAN MAH.,347,296,293,45,247,1
KADIKOY,CADDEBOSTAN MAH.,341,263,259,14,242,0
KADIKOY,CADDEBOSTAN MAH.,341,264,256,25,229,1
KADIKOY,CADDEBOSTAN MAH.,344,252,246,23,220,1
KADIKOY,CADDEBOSTAN MAH.,341,245,238,21,216,0
KADIKOY,CADDEBOSTAN MAH.,340,289,281,35,241,0
KADIKOY,CADDEBOSTAN MAH.,340,289,288,42,244,1
KADIKOY,CADDEBOSTAN MAH.,342,293,287,47,237,0
KADIKOY,CADDEBOSTAN MAH.,340,295,292,45,243,1
KADIKOY,CADDEBOSTAN MAH.,341,299,294,37,253,0
KADIKOY,CADDEBOSTAN MAH.,340,297,293,37,254,0
KADIKOY,CADDEBOSTAN MAH.,340,292,289,26,262,0
KADIKOY,CADDEBOSTAN MAH.,341,289,287,39,245,1
KADIKOY,CADDEBOSTAN MAH.,341,293,286,31,250,1
KADIKOY,CADDEBOSTAN MAH.,340,300,291,60,228,0
KADIKOY,CADDEBOSTAN MAH.,341,285,284,26,251,1
KADIKOY,CADDEBOSTAN MAH.,341,297,292,49,237,0
KADIKOY,CADDEBOSTAN MAH.,335,260,253,25,225,0
KADIKOY,CADDEBOSTAN MAH.,336,242,237,24,212,0
KADIKOY,CADDEBOSTAN MAH.,336,258,255,31,223,0
KADIKOY,CADDEBOSTAN MAH.,336,259,253,32,213,1
KADIKOY,CADDEBOSTAN MAH.,336,276,273,33,237,0
KADIKOY,CADDEBOSTAN MAH.,335,276,271,56,209,2
KADIKOY,CADDEBOSTAN MAH.,335,285,283,29,252,0
KADIKOY,CADDEBOSTAN MAH.,336,289,286,40,243,0
KADIKOY,CADDEBOSTAN MAH.,336,286,284,42,237,1
KADIKOY,CADDEBOSTAN MAH.,335,287,281,35,244,0
KADIKOY,CADDEBOSTAN MAH.,335,286,281,28,249,1
KADIKOY,CADDEBOSTAN MAH.,335,277,273,36,236,0
KADIKOY,CADDEBOSTAN MAH.,336,280,278,32,242,2
KADIKOY,CADDEBOSTAN MAH.,336,281,278,49,222,2
KADIKOY,CADDEBOSTAN MAH.,338,288,285,46,236,0
KADIKOY,KOZYATAGI MAH.,343,274,271,26,243,1
KADIKOY,KOZYATAGI MAH.,342,274,263,30,228,1
KADIKOY,KOZYATAGI MAH.,342,290,285,57,223,0
KADIKOY,KOZYATAGI MAH.,342,302,298,49,246,1
KADIKOY,KOZYATAGI MAH.,343,299,297,49,244,0
KADIKOY,KOZYATAGI MAH.,342,296,290,46,242,0
KADIKOY,KOZYATAGI MAH.,343,300,296,45,249,0
KADIKOY,KOZYATAGI MAH.,342,305,293,34,254,0
KADIKOY,KOZYATAGI MAH.,344,286,281,47,233,0
KADIKOY,KOZYATAGI MAH.,343,286,284,49,233,0
KADIKOY,KOZYATAGI MAH.,346,283,279,39,238,0
KADIKOY,KOZYATAGI MAH.,350,270,269,52,214,1
KADIKOY,KOZYATAGI MAH.,346,286,285,60,219,0
KADIKOY,KOZYATAGI MAH.,346,315,309,39,266,1
KADIKOY,KOZYATAGI MAH.,345,301,298,58,238,0
